"year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","special","candidate","party","writein","mode","candidatevotes","totalvotes","unofficial","version"
2014,"Alabama","AL",1,63,41,"US House",7,"gen",FALSE,"","",TRUE,"total",2212,135899,FALSE,20171005
2014,"Alabama","AL",1,63,41,"US House",7,"gen",FALSE,"Terri A. Sewell","democrat",FALSE,"total",133687,135899,FALSE,20171005
2014,"Alaska","AK",2,94,81,"US House",0,"gen",FALSE,"","",TRUE,"total",1277,279741,FALSE,20171005
2014,"Alaska","AK",2,94,81,"US House",0,"gen",FALSE,"Don Young","republican",FALSE,"total",142572,279741,FALSE,20171005
2014,"Alaska","AK",2,94,81,"US House",0,"gen",FALSE,"Forrest Dunbar","democrat",FALSE,"total",114602,279741,FALSE,20171005
2014,"Alaska","AK",2,94,81,"US House",0,"gen",FALSE,"Jim C. McDermott","libertarian",FALSE,"total",21290,279741,FALSE,20171005
2014,"Arizona","AZ",4,86,61,"US House",1,"gen",FALSE,"Andy Tobin","republican",FALSE,"total",87723,185114,FALSE,20171005
2014,"Arizona","AZ",4,86,61,"US House",1,"gen",FALSE,"Ann Kirkpatrick","democrat",FALSE,"total",97391,185114,FALSE,20171005
2014,"Arizona","AZ",4,86,61,"US House",2,"gen",FALSE,"Martha McSally","republican",FALSE,"total",109704,219351,FALSE,20171005
2014,"Arizona","AZ",4,86,61,"US House",2,"gen",FALSE,"Ron Barber","democrat",FALSE,"total",109543,219351,FALSE,20171005
2014,"Arizona","AZ",4,86,61,"US House",2,"gen",FALSE,"Sampson U. Ramirez","none",TRUE,"total",56,219351,FALSE,20171005
2014,"Arizona","AZ",4,86,61,"US House",2,"gen",FALSE,"Sydney Dudikoff","republican",TRUE,"total",48,219351,FALSE,20171005
2014,"Arizona","AZ",4,86,61,"US House",3,"gen",FALSE,"F. Sanchez","independent",TRUE,"total",43,104428,FALSE,20171005
2014,"Arizona","AZ",4,86,61,"US House",3,"gen",FALSE,"Gabby Saucedo","republican",FALSE,"total",46185,104428,FALSE,20171005
2014,"Arizona","AZ",4,86,61,"US House",3,"gen",FALSE,"Lee Thompson","marketing managers",TRUE,"total",8,104428,FALSE,20171005
2014,"Arizona","AZ",4,86,61,"US House",3,"gen",FALSE,"RaÃl M. Grijalva","democrat",FALSE,"total",58192,104428,FALSE,20171005
2014,"Arizona","AZ",4,86,61,"US House",4,"gen",FALSE,"Chris Rike","libertarian",FALSE,"total",7440,175179,FALSE,20171005
2014,"Arizona","AZ",4,86,61,"US House",4,"gen",FALSE,"Mike Weisser","democrat",FALSE,"total",45179,175179,FALSE,20171005
2014,"Arizona","AZ",4,86,61,"US House",4,"gen",FALSE,"Paul A. Gosar","republican",FALSE,"total",122560,175179,FALSE,20171005
2014,"Arizona","AZ",4,86,61,"US House",5,"gen",FALSE,"James Woods","democrat",FALSE,"total",54596,179463,FALSE,20171005
2014,"Arizona","AZ",4,86,61,"US House",5,"gen",FALSE,"Matt Salmon","republican",FALSE,"total",124867,179463,FALSE,20171005
2014,"Arizona","AZ",4,86,61,"US House",6,"gen",FALSE,"David Schweikert","republican",FALSE,"total",129578,199776,FALSE,20171005
2014,"Arizona","AZ",4,86,61,"US House",6,"gen",FALSE,"W. John Williamson","democrat",FALSE,"total",70198,199776,FALSE,20171005
2014,"Arizona","AZ",4,86,61,"US House",7,"gen",FALSE,"Gary Dunn","republican",TRUE,"total",129,72454,FALSE,20171005
2014,"Arizona","AZ",4,86,61,"US House",7,"gen",FALSE,"Gustavo Ortega","democrat",TRUE,"total",17,72454,FALSE,20171005
2014,"Arizona","AZ",4,86,61,"US House",7,"gen",FALSE,"Joe Cobb","libertarian",FALSE,"total",10715,72454,FALSE,20171005
2014,"Arizona","AZ",4,86,61,"US House",7,"gen",FALSE,"Jos_ PeÃalosa","jos_ peÃalosa",FALSE,"total",3496,72454,FALSE,20171005
2014,"Arizona","AZ",4,86,61,"US House",7,"gen",FALSE,"Rebecca DeWitt","americans elect",FALSE,"total",3858,72454,FALSE,20171005
2014,"Arizona","AZ",4,86,61,"US House",7,"gen",FALSE,"Ruben Gallego","democrat",FALSE,"total",54235,72454,FALSE,20171005
2014,"Arizona","AZ",4,86,61,"US House",7,"gen",FALSE,"Samuel Esquivel","independent",TRUE,"total",4,72454,FALSE,20171005
2014,"Arizona","AZ",4,86,61,"US House",8,"gen",FALSE,"Stephen Dolgos","americans elect",FALSE,"total",41066,169776,FALSE,20171005
2014,"Arizona","AZ",4,86,61,"US House",8,"gen",FALSE,"Trent Franks","republican",FALSE,"total",128710,169776,FALSE,20171005
2014,"Arizona","AZ",4,86,61,"US House",9,"gen",FALSE,"Kyrsten Sinema","democrat",FALSE,"total",88609,162062,FALSE,20171005
2014,"Arizona","AZ",4,86,61,"US House",9,"gen",FALSE,"Powell Gammill","libertarian",FALSE,"total",5612,162062,FALSE,20171005
2014,"Arizona","AZ",4,86,61,"US House",9,"gen",FALSE,"Wendy Rogers","republican",FALSE,"total",67841,162062,FALSE,20171005
2014,"Arkansas","AR",5,71,42,"US House",1,"gen",FALSE,"Brian Scott Willhite","libertarian",FALSE,"total",8562,196256,FALSE,20171005
2014,"Arkansas","AR",5,71,42,"US House",1,"gen",FALSE,"Eric A. ""Rick"" Crawford","republican",FALSE,"total",124139,196256,FALSE,20171005
2014,"Arkansas","AR",5,71,42,"US House",1,"gen",FALSE,"Jackie McPherson","democrat",FALSE,"total",63555,196256,FALSE,20171005
2014,"Arkansas","AR",5,71,42,"US House",2,"gen",FALSE,"","",TRUE,"total",190,237330,FALSE,20171005
2014,"Arkansas","AR",5,71,42,"US House",2,"gen",FALSE,"Debbie Standiford","libertarian",FALSE,"total",10590,237330,FALSE,20171005
2014,"Arkansas","AR",5,71,42,"US House",2,"gen",FALSE,"French Hill","republican",FALSE,"total",123073,237330,FALSE,20171005
2014,"Arkansas","AR",5,71,42,"US House",2,"gen",FALSE,"Patrick Henry Hays","democrat",FALSE,"total",103477,237330,FALSE,20171005
2014,"Arkansas","AR",5,71,42,"US House",3,"gen",FALSE,"Grant Brand","libertarian",FALSE,"total",39305,190935,FALSE,20171005
2014,"Arkansas","AR",5,71,42,"US House",3,"gen",FALSE,"Steve Womack","republican",FALSE,"total",151630,190935,FALSE,20171005
2014,"Arkansas","AR",5,71,42,"US House",4,"gen",FALSE,"","",TRUE,"total",2,206131,FALSE,20171005
2014,"Arkansas","AR",5,71,42,"US House",4,"gen",FALSE,"Bruce Westerman","republican",FALSE,"total",110789,206131,FALSE,20171005
2014,"Arkansas","AR",5,71,42,"US House",4,"gen",FALSE,"James Lee Witt","democrat",FALSE,"total",87742,206131,FALSE,20171005
2014,"Arkansas","AR",5,71,42,"US House",4,"gen",FALSE,"Ken Hamilton","libertarian",FALSE,"total",7598,206131,FALSE,20171005
2014,"California","CA",6,93,71,"US House",1,"gen",FALSE,"Doug LaMalfa","republican",FALSE,"total",132052,216372,FALSE,20171005
2014,"California","CA",6,93,71,"US House",1,"gen",FALSE,"Heidi Hall","democrat",FALSE,"total",84320,216372,FALSE,20171005
2014,"California","CA",6,93,71,"US House",10,"gen",FALSE,"Jeff Denhem","republican",FALSE,"total",70582,125705,FALSE,20171005
2014,"California","CA",6,93,71,"US House",10,"gen",FALSE,"Michael Eggman","democrat",FALSE,"total",55123,125705,FALSE,20171005
2014,"California","CA",6,93,71,"US House",11,"gen",FALSE,"Mark DeSaulnier","democrat",FALSE,"total",117502,174662,FALSE,20171005
2014,"California","CA",6,93,71,"US House",11,"gen",FALSE,"Tue Phan","republican",FALSE,"total",57160,174662,FALSE,20171005
2014,"California","CA",6,93,71,"US House",12,"gen",FALSE,"John Dennis","republican",FALSE,"total",32197,192264,FALSE,20171005
2014,"California","CA",6,93,71,"US House",12,"gen",FALSE,"Nancy Pelosi","democrat",FALSE,"total",160067,192264,FALSE,20171005
2014,"California","CA",6,93,71,"US House",13,"gen",FALSE,"Barbara Lee","democrat",FALSE,"total",168491,190431,FALSE,20171005
2014,"California","CA",6,93,71,"US House",13,"gen",FALSE,"Dakin Sundeen","republican",FALSE,"total",21940,190431,FALSE,20171005
2014,"California","CA",6,93,71,"US House",14,"gen",FALSE,"Jackie Speier","democrat",FALSE,"total",114389,149146,FALSE,20171005
2014,"California","CA",6,93,71,"US House",14,"gen",FALSE,"Robin Chew","republican",FALSE,"total",34757,149146,FALSE,20171005
2014,"California","CA",6,93,71,"US House",15,"gen",FALSE,"Eric Swalwell","democrat",FALSE,"total",99756,142906,FALSE,20171005
2014,"California","CA",6,93,71,"US House",15,"gen",FALSE,"Hugh Bussell","republican",FALSE,"total",43150,142906,FALSE,20171005
2014,"California","CA",6,93,71,"US House",16,"gen",FALSE,"Jim Costa","democrat",FALSE,"total",46277,91220,FALSE,20171005
2014,"California","CA",6,93,71,"US House",16,"gen",FALSE,"Johnny Tacherra","republican",FALSE,"total",44943,91220,FALSE,20171005
2014,"California","CA",6,93,71,"US House",17,"gen",FALSE,"Michael M. Honda","democrat",FALSE,"total",69561,134408,FALSE,20171005
2014,"California","CA",6,93,71,"US House",17,"gen",FALSE,"Ro Khanna","democrat",FALSE,"total",64847,134408,FALSE,20171005
2014,"California","CA",6,93,71,"US House",18,"gen",FALSE,"Anna G. Eshoo","democrat",FALSE,"total",133060,196386,FALSE,20171005
2014,"California","CA",6,93,71,"US House",18,"gen",FALSE,"Richard B. Fox","republican",FALSE,"total",63326,196386,FALSE,20171005
2014,"California","CA",6,93,71,"US House",19,"gen",FALSE,"Robert Murray","democrat",FALSE,"total",41900,127788,FALSE,20171005
2014,"California","CA",6,93,71,"US House",19,"gen",FALSE,"Zoe Lofgren","democrat",FALSE,"total",85888,127788,FALSE,20171005
2014,"California","CA",6,93,71,"US House",2,"gen",FALSE,"Dale K. Mensing","republican",FALSE,"total",54400,217524,FALSE,20171005
2014,"California","CA",6,93,71,"US House",2,"gen",FALSE,"Jared Huffman","democrat",FALSE,"total",163124,217524,FALSE,20171005
2014,"California","CA",6,93,71,"US House",20,"gen",FALSE,"Ronald Paul Kabat","no party preference",FALSE,"total",35010,141044,FALSE,20171005
2014,"California","CA",6,93,71,"US House",20,"gen",FALSE,"Sam Farr","democrat",FALSE,"total",106034,141044,FALSE,20171005
2014,"California","CA",6,93,71,"US House",21,"gen",FALSE,"Amanda Renteria","democrat",FALSE,"total",33470,79377,FALSE,20171005
2014,"California","CA",6,93,71,"US House",21,"gen",FALSE,"David G. Valadao","republican",FALSE,"total",45907,79377,FALSE,20171005
2014,"California","CA",6,93,71,"US House",22,"gen",FALSE,"Devin Nunes","republican",FALSE,"total",96053,133342,FALSE,20171005
2014,"California","CA",6,93,71,"US House",22,"gen",FALSE,"Suzanna ""Sam"" Aguilera-Marrero","democrat",FALSE,"total",37289,133342,FALSE,20171005
2014,"California","CA",6,93,71,"US House",23,"gen",FALSE,"Kevin McCarthy","republican",FALSE,"total",100317,134043,FALSE,20171005
2014,"California","CA",6,93,71,"US House",23,"gen",FALSE,"Raul Garcia","democrat",FALSE,"total",33726,134043,FALSE,20171005
2014,"California","CA",6,93,71,"US House",24,"gen",FALSE,"Chris Mitchum","republican",FALSE,"total",95566,198794,FALSE,20171005
2014,"California","CA",6,93,71,"US House",24,"gen",FALSE,"Lois Capps","democrat",FALSE,"total",103228,198794,FALSE,20171005
2014,"California","CA",6,93,71,"US House",25,"gen",FALSE,"Steve Knight","republican",FALSE,"total",60847,114072,FALSE,20171005
2014,"California","CA",6,93,71,"US House",25,"gen",FALSE,"Tony Strickland","republican",FALSE,"total",53225,114072,FALSE,20171005
2014,"California","CA",6,93,71,"US House",26,"gen",FALSE,"Jeff Gorell","republican",FALSE,"total",82653,169829,FALSE,20171005
2014,"California","CA",6,93,71,"US House",26,"gen",FALSE,"Julia Brownley","democrat",FALSE,"total",87176,169829,FALSE,20171005
2014,"California","CA",6,93,71,"US House",27,"gen",FALSE,"Jack Orswell","republican",FALSE,"total",51852,127580,FALSE,20171005
2014,"California","CA",6,93,71,"US House",27,"gen",FALSE,"Judy Chu","democrat",FALSE,"total",75728,127580,FALSE,20171005
2014,"California","CA",6,93,71,"US House",28,"gen",FALSE,"Adam B. Schiff","democrat",FALSE,"total",91996,120264,FALSE,20171005
2014,"California","CA",6,93,71,"US House",28,"gen",FALSE,"Steve Stokes","no party preference",FALSE,"total",28268,120264,FALSE,20171005
2014,"California","CA",6,93,71,"US House",29,"gen",FALSE,"Tony CÃ rdenas","democrat",FALSE,"total",50096,67141,FALSE,20171005
2014,"California","CA",6,93,71,"US House",29,"gen",FALSE,"William O'Callaghan Leader","republican",FALSE,"total",17045,67141,FALSE,20171005
2014,"California","CA",6,93,71,"US House",3,"gen",FALSE,"Dan Logue","republican",FALSE,"total",71036,150260,FALSE,20171005
2014,"California","CA",6,93,71,"US House",3,"gen",FALSE,"John Garamendi","democrat",FALSE,"total",79224,150260,FALSE,20171005
2014,"California","CA",6,93,71,"US House",30,"gen",FALSE,"Brad Sherman","democrat",FALSE,"total",86568,131883,FALSE,20171005
2014,"California","CA",6,93,71,"US House",30,"gen",FALSE,"Mark S. Reed","republican",FALSE,"total",45315,131883,FALSE,20171005
2014,"California","CA",6,93,71,"US House",31,"gen",FALSE,"Paul Chabot","republican",FALSE,"total",48162,99784,FALSE,20171005
2014,"California","CA",6,93,71,"US House",31,"gen",FALSE,"Pete Aguilar","democrat",FALSE,"total",51622,99784,FALSE,20171005
2014,"California","CA",6,93,71,"US House",32,"gen",FALSE,"Arturo Enrique Alas","republican",FALSE,"total",34053,84406,FALSE,20171005
2014,"California","CA",6,93,71,"US House",32,"gen",FALSE,"Grace F. Napolitano","democrat",FALSE,"total",50353,84406,FALSE,20171005
2014,"California","CA",6,93,71,"US House",33,"gen",FALSE,"Elan Carr","republican",FALSE,"total",74700,183031,FALSE,20171005
2014,"California","CA",6,93,71,"US House",33,"gen",FALSE,"Ted Lieu","democrat",FALSE,"total",108331,183031,FALSE,20171005
2014,"California","CA",6,93,71,"US House",34,"gen",FALSE,"Adrienne Nicole Edwards","democrat",FALSE,"total",16924,61621,FALSE,20171005
2014,"California","CA",6,93,71,"US House",34,"gen",FALSE,"Xavier Becerra","democrat",FALSE,"total",44697,61621,FALSE,20171005
2014,"California","CA",6,93,71,"US House",35,"gen",FALSE,"Christina Gagnier","democrat",FALSE,"total",22753,62255,FALSE,20171005
2014,"California","CA",6,93,71,"US House",35,"gen",FALSE,"Norma J. Torres","democrat",FALSE,"total",39502,62255,FALSE,20171005
2014,"California","CA",6,93,71,"US House",36,"gen",FALSE,"Brian Nestande","republican",FALSE,"total",61457,134139,FALSE,20171005
2014,"California","CA",6,93,71,"US House",36,"gen",FALSE,"Raul Ruiz","democrat",FALSE,"total",72682,134139,FALSE,20171005
2014,"California","CA",6,93,71,"US House",37,"gen",FALSE,"Karen Bass","democrat",FALSE,"total",96787,114838,FALSE,20171005
2014,"California","CA",6,93,71,"US House",37,"gen",FALSE,"R. Adam King","republican",FALSE,"total",18051,114838,FALSE,20171005
2014,"California","CA",6,93,71,"US House",38,"gen",FALSE,"Benjamin Campos","republican",FALSE,"total",40288,98480,FALSE,20171005
2014,"California","CA",6,93,71,"US House",38,"gen",FALSE,"Linda T. SÃ nchez","democrat",FALSE,"total",58192,98480,FALSE,20171005
2014,"California","CA",6,93,71,"US House",39,"gen",FALSE,"Edward R. Royce","republican",FALSE,"total",91319,133225,FALSE,20171005
2014,"California","CA",6,93,71,"US House",39,"gen",FALSE,"Peter O. Anderson","democrat",FALSE,"total",41906,133225,FALSE,20171005
2014,"California","CA",6,93,71,"US House",4,"gen",FALSE,"Arthur ""Art"" Moore","democrat",FALSE,"total",84350,211134,FALSE,20171005
2014,"California","CA",6,93,71,"US House",4,"gen",FALSE,"Tom McClintock","republican",FALSE,"total",126784,211134,FALSE,20171005
2014,"California","CA",6,93,71,"US House",40,"gen",FALSE,"David Sanchez","democrat",FALSE,"total",19171,49379,FALSE,20171005
2014,"California","CA",6,93,71,"US House",40,"gen",FALSE,"Lucille Roybal-Allard","democrat",FALSE,"total",30208,49379,FALSE,20171005
2014,"California","CA",6,93,71,"US House",41,"gen",FALSE,"Mark Takano","democrat",FALSE,"total",46948,82884,FALSE,20171005
2014,"California","CA",6,93,71,"US House",41,"gen",FALSE,"Steve Adams","republican",FALSE,"total",35936,82884,FALSE,20171005
2014,"California","CA",6,93,71,"US House",42,"gen",FALSE,"Ken Calvert","republican",FALSE,"total",74540,113390,FALSE,20171005
2014,"California","CA",6,93,71,"US House",42,"gen",FALSE,"Tim Sheridan","democrat",FALSE,"total",38850,113390,FALSE,20171005
2014,"California","CA",6,93,71,"US House",43,"gen",FALSE,"John Wood Jr.","republican",FALSE,"total",28521,98202,FALSE,20171005
2014,"California","CA",6,93,71,"US House",43,"gen",FALSE,"Maxine Waters","democrat",FALSE,"total",69681,98202,FALSE,20171005
2014,"California","CA",6,93,71,"US House",44,"gen",FALSE,"Adam Shbeita","peace and freedom",FALSE,"total",9192,68862,FALSE,20171005
2014,"California","CA",6,93,71,"US House",44,"gen",FALSE,"Janice Hahn","democrat",FALSE,"total",59670,68862,FALSE,20171005
2014,"California","CA",6,93,71,"US House",45,"gen",FALSE,"Drew E. Leavens","democrat",FALSE,"total",56819,162902,FALSE,20171005
2014,"California","CA",6,93,71,"US House",45,"gen",FALSE,"Mimi Walters","republican",FALSE,"total",106083,162902,FALSE,20171005
2014,"California","CA",6,93,71,"US House",46,"gen",FALSE,"Adam Nick","republican",FALSE,"total",33577,83315,FALSE,20171005
2014,"California","CA",6,93,71,"US House",46,"gen",FALSE,"Loretta Sanchez","democrat",FALSE,"total",49738,83315,FALSE,20171005
2014,"California","CA",6,93,71,"US House",47,"gen",FALSE,"Alan S. Lowenthal","democrat",FALSE,"total",69091,123400,FALSE,20171005
2014,"California","CA",6,93,71,"US House",47,"gen",FALSE,"Andy Whallon","republican",FALSE,"total",54309,123400,FALSE,20171005
2014,"California","CA",6,93,71,"US House",48,"gen",FALSE,"Dana Rohracher","republican",FALSE,"total",112082,174795,FALSE,20171005
2014,"California","CA",6,93,71,"US House",48,"gen",FALSE,"Suzanne Joyce Savary","democrat",FALSE,"total",62713,174795,FALSE,20171005
2014,"California","CA",6,93,71,"US House",49,"gen",FALSE,"Darrell E. Issa","republican",FALSE,"total",98161,163142,FALSE,20171005
2014,"California","CA",6,93,71,"US House",49,"gen",FALSE,"Dave Peiser","democrat",FALSE,"total",64981,163142,FALSE,20171005
2014,"California","CA",6,93,71,"US House",5,"gen",FALSE,"James Hinton","no party preference",FALSE,"total",41535,171148,FALSE,20171005
2014,"California","CA",6,93,71,"US House",5,"gen",FALSE,"Mike Thompson","republican",FALSE,"total",129613,171148,FALSE,20171005
2014,"California","CA",6,93,71,"US House",50,"gen",FALSE,"Duncan Hunter","republican",FALSE,"total",111997,157299,FALSE,20171005
2014,"California","CA",6,93,71,"US House",50,"gen",FALSE,"James H. Kimber","democrat",FALSE,"total",45302,157299,FALSE,20171005
2014,"California","CA",6,93,71,"US House",51,"gen",FALSE,"Juan Vargas","democrat",FALSE,"total",56373,81950,FALSE,20171005
2014,"California","CA",6,93,71,"US House",51,"gen",FALSE,"Stephen Meade","republican",FALSE,"total",25577,81950,FALSE,20171005
2014,"California","CA",6,93,71,"US House",52,"gen",FALSE,"Carl DeMaio","republican",FALSE,"total",92746,191572,FALSE,20171005
2014,"California","CA",6,93,71,"US House",52,"gen",FALSE,"Scott H. Peters","democrat",FALSE,"total",98826,191572,FALSE,20171005
2014,"California","CA",6,93,71,"US House",53,"gen",FALSE,"Larry A. Wilske","republican",FALSE,"total",60940,148044,FALSE,20171005
2014,"California","CA",6,93,71,"US House",53,"gen",FALSE,"Susan A. Davis","democrat",FALSE,"total",87104,148044,FALSE,20171005
2014,"California","CA",6,93,71,"US House",6,"gen",FALSE,"Doris O. Matsui","democrat",FALSE,"total",97008,133456,FALSE,20171005
2014,"California","CA",6,93,71,"US House",6,"gen",FALSE,"Joseph McCray Sr.","republican",FALSE,"total",36448,133456,FALSE,20171005
2014,"California","CA",6,93,71,"US House",7,"gen",FALSE,"Ami Bera","democrat",FALSE,"total",92521,183587,FALSE,20171005
2014,"California","CA",6,93,71,"US House",7,"gen",FALSE,"Doug Ose","republican",FALSE,"total",91066,183587,FALSE,20171005
2014,"California","CA",6,93,71,"US House",8,"gen",FALSE,"Bob Conaway","democrat",FALSE,"total",37056,114536,FALSE,20171005
2014,"California","CA",6,93,71,"US House",8,"gen",FALSE,"Paul Cook","republican",FALSE,"total",77480,114536,FALSE,20171005
2014,"California","CA",6,93,71,"US House",9,"gen",FALSE,"Antonio C. ""Tony"" Amador","republican",FALSE,"total",57729,121204,FALSE,20171005
2014,"California","CA",6,93,71,"US House",9,"gen",FALSE,"Jerry McNerney","democrat",FALSE,"total",63475,121204,FALSE,20171005
2014,"Colorado","CO",8,84,62,"US House",1,"gen",FALSE,"Daniel Kirschler","",TRUE,"total",2,278494,FALSE,20171005
2014,"Colorado","CO",8,84,62,"US House",1,"gen",FALSE,"Danny E. Stroud","unaffiliated",FALSE,"total",5236,278494,FALSE,20171005
2014,"Colorado","CO",8,84,62,"US House",1,"gen",FALSE,"Diana DeGette","democrat",FALSE,"total",183281,278494,FALSE,20171005
2014,"Colorado","CO",8,84,62,"US House",1,"gen",FALSE,"Frank Atwood","libertarian",FALSE,"total",9292,278494,FALSE,20171005
2014,"Colorado","CO",8,84,62,"US House",1,"gen",FALSE,"Logan Blackburn","",TRUE,"total",1,278494,FALSE,20171005
2014,"Colorado","CO",8,84,62,"US House",1,"gen",FALSE,"Martin Walsh","republican",FALSE,"total",80682,278494,FALSE,20171005
2014,"Colorado","CO",8,84,62,"US House",2,"gen",FALSE,"George Leing","republican",FALSE,"total",149645,345945,FALSE,20171005
2014,"Colorado","CO",8,84,62,"US House",2,"gen",FALSE,"Jared Polis","democrat",FALSE,"total",196300,345945,FALSE,20171005
2014,"Colorado","CO",8,84,62,"US House",3,"gen",FALSE,"Abel J. Tapia","democrat",FALSE,"total",100364,281141,FALSE,20171005
2014,"Colorado","CO",8,84,62,"US House",3,"gen",FALSE,"Scott R. Tipton","republican",FALSE,"total",163011,281141,FALSE,20171005
2014,"Colorado","CO",8,84,62,"US House",3,"gen",FALSE,"Tisha T. Casida","unaffiliated",FALSE,"total",11294,281141,FALSE,20171005
2014,"Colorado","CO",8,84,62,"US House",3,"gen",FALSE,"Travis Mero","libertarian",FALSE,"total",6472,281141,FALSE,20171005
2014,"Colorado","CO",8,84,62,"US House",4,"gen",FALSE,"Grant Doherty","unaffiliated",FALSE,"total",8016,286507,FALSE,20171005
2014,"Colorado","CO",8,84,62,"US House",4,"gen",FALSE,"Jess Loban","libertarian",FALSE,"total",9472,286507,FALSE,20171005
2014,"Colorado","CO",8,84,62,"US House",4,"gen",FALSE,"Ken Buck","republican",FALSE,"total",185292,286507,FALSE,20171005
2014,"Colorado","CO",8,84,62,"US House",4,"gen",FALSE,"Vic Meyers","democrat",FALSE,"total",83727,286507,FALSE,20171005
2014,"Colorado","CO",8,84,62,"US House",5,"gen",FALSE,"Doug Lamborn","republican",FALSE,"total",157182,262855,FALSE,20171005
2014,"Colorado","CO",8,84,62,"US House",5,"gen",FALSE,"Irv Halter","democrat",FALSE,"total",105673,262855,FALSE,20171005
2014,"Colorado","CO",8,84,62,"US House",6,"gen",FALSE,"Andrew Romanoff","democrat",FALSE,"total",118847,276440,FALSE,20171005
2014,"Colorado","CO",8,84,62,"US House",6,"gen",FALSE,"Gary Swing","green",FALSE,"total",5503,276440,FALSE,20171005
2014,"Colorado","CO",8,84,62,"US House",6,"gen",FALSE,"Mike Coffman","republican",FALSE,"total",143467,276440,FALSE,20171005
2014,"Colorado","CO",8,84,62,"US House",6,"gen",FALSE,"Norm Olsen","libertarian",FALSE,"total",8623,276440,FALSE,20171005
2014,"Colorado","CO",8,84,62,"US House",7,"gen",FALSE,"Don Ytterberg","republican",FALSE,"total",120918,269143,FALSE,20171005
2014,"Colorado","CO",8,84,62,"US House",7,"gen",FALSE,"Ed Perlmutter","democrat",FALSE,"total",148225,269143,FALSE,20171005
2014,"Connecticut","CT",9,16,1,"US House",1,"gen",FALSE,"Jeffrey Russell","green",FALSE,"total",3447,217881,FALSE,20171005
2014,"Connecticut","CT",9,16,1,"US House",1,"gen",FALSE,"John B. Larson","democrat",FALSE,"total",127430,217881,FALSE,20171005
2014,"Connecticut","CT",9,16,1,"US House",1,"gen",FALSE,"John B. Larson","working families",FALSE,"total",8395,217881,FALSE,20171005
2014,"Connecticut","CT",9,16,1,"US House",1,"gen",FALSE,"Matthew M. Corey","republican",FALSE,"total",78609,217881,FALSE,20171005
2014,"Connecticut","CT",9,16,1,"US House",2,"gen",FALSE,"Daniel Reale","libertarian",FALSE,"total",2602,227936,FALSE,20171005
2014,"Connecticut","CT",9,16,1,"US House",2,"gen",FALSE,"Joe Courtney","democrat",FALSE,"total",131294,227936,FALSE,20171005
2014,"Connecticut","CT",9,16,1,"US House",2,"gen",FALSE,"Joe Courtney","working families",FALSE,"total",10654,227936,FALSE,20171005
2014,"Connecticut","CT",9,16,1,"US House",2,"gen",FALSE,"Lori Hopkins-Cavanagh","republican",FALSE,"total",80837,227936,FALSE,20171005
2014,"Connecticut","CT",9,16,1,"US House",2,"gen",FALSE,"William C. Clyde","green",FALSE,"total",2549,227936,FALSE,20171005
